,playerID,commonName,league,startYear,endYear,totalGames,positionWar,averageHit,patience,power,speed,defense,playerLabel,shortWar,positionCat,fact
737,hewit01joe,Joe Hewitt,NLB,1920,1932,385,-0.3,10.27190332,100.0,5.438066465,50.1510574,16.918429,Negro Leaguer,-0.126233766,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
738,hudsp01rob,Robert Hudspeth,NLB,1920,1929,381,4.0,79.15407855,33.5347432,83.6858006,19.33534743,10.87613293,Negro Leaguer,1.700787402,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
739,stone01ed-,Ed Stone,NLB,1934,1946,381,8.5,76.13293051,84.59214502,84.59214502,83.3836858,45.31722054,Negro Leaguer,3.614173228,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
740,hardi01hal,Halley Harding,NLB,1926,1937,380,8.6,64.35045317,80.36253776,37.76435045,71.60120846,77.03927492,Negro Leaguer,3.666315789,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
741,bobo-01wil,Willie Bobo,NLB,1923,1930,377,6.1,78.85196375,96.37462236,85.80060423,64.65256798,17.22054381,Negro Leaguer,2.621220159,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
742,thoma01dav,Dave Thomas,NLB,1929,1946,377,3.7,45.31722054,35.64954683,58.3081571,44.71299094,25.3776435,Negro Leaguer,1.589920424,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
743,brown01wil,Willard Brown,NLB,1937,1948,373,21.4,98.79154079,22.96072508,97.58308157,98.18731118,65.86102719,Negro Leaguer,9.294369973,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
744,kenyo01har,Harry Kenyon,NLB,1921,1929,368,2.0,52.26586103,30.51359517,48.64048338,61.02719033,18.12688822,Negro Leaguer,0.880434783,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
745,wrigh01bil,Wild Bill Wright,NLB,1932,1945,363,10.0,86.70694864,19.33534743,87.61329305,95.46827795,33.2326284,Negro Leaguer,4.462809917,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
746,dixon01geo,George Dixon,NLB,1920,1934,362,2.6,40.78549849,84.29003021,52.26586103,36.85800604,61.63141994,Negro Leaguer,1.163535912,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
747,portu01bar,Bartolo Portuondo,NLB,1920,1927,359,2.6,37.76435045,35.95166163,22.96072508,65.55891239,84.59214502,Negro Leaguer,1.173259053,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
748,brigg01ott,Otto Briggs,NLB,1923,1934,358,3.9,56.79758308,83.98791541,19.33534743,68.27794562,20.54380665,Negro Leaguer,1.764804469,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
749,willi01jim,Jim Williams,NLB,1931,1944,358,5.8,83.081571,10.27190332,46.82779456,54.38066465,72.20543807,Negro Leaguer,2.624581006,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
750,hines01joh,John Hines,NLB,1924,1934,356,6.6,58.3081571,56.19335347,47.73413897,47.12990937,72.50755287,Negro Leaguer,3.003370787,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
751,taylo01ler,LeRoy Taylor,NLB,1925,1934,356,4.7,73.11178248,16.918429,25.3776435,93.05135952,23.56495468,Negro Leaguer,2.138764045,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
752,danie01pep,Pepper Daniels,NLB,1921,1935,355,-1.3,14.50151057,72.20543807,35.34743202,15.40785498,32.32628399,Negro Leaguer,-0.593239437,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
753,spear01hen,Henry Spearman,NLB,1936,1945,354,4.7,69.18429003,38.36858006,71.90332326,29.60725076,29.30513595,Negro Leaguer,2.150847458,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
754,hoski01bil,Bill Hoskins,NLB,1937,1946,350,10.1,92.74924471,27.49244713,95.16616314,96.07250755,15.10574018,Negro Leaguer,4.674857143,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
755,young01tom,Tom Young,NLB,1926,1941,345,8.3,69.48640483,54.38066465,74.6223565,89.12386707,88.82175227,Negro Leaguer,3.897391304,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
756,jacks01jel,Jelly Jackson,NLB,1934,1945,344,-3.8,2.719033233,57.70392749,2.416918429,53.47432024,78.54984894,Negro Leaguer,-1.789534884,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
757,ducke01mah,Mahlon Duckett,NLB,1940,1948,343,-1.7,15.40785498,28.09667674,15.70996979,73.41389728,61.02719033,Negro Leaguer,-0.802915452,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
758,sweat01geo,George Sweatt,NLB,1922,1927,343,3.8,29.30513595,83.3836858,45.92145015,54.68277946,31.11782477,Negro Leaguer,1.794752187,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
759,willi02har,Harry Williams,NLB,1931,1946,342,4.3,71.90332326,30.81570997,68.27794562,88.21752266,29.90936556,Negro Leaguer,2.036842105,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
760,wesle01cha,Charles Wesley,NLB,1921,1939,339,-0.4,16.918429,3.625377644,7.552870091,23.26283988,92.14501511,Negro Leaguer,-0.191150442,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
761,morne01ler,Leroy Morney,NLB,1932,1944,338,6.4,87.31117825,72.50755287,69.18429003,87.00906344,83.98791541,Negro Leaguer,3.067455621,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
762,jones01reu,Ruben Jones,NLB,1924,1934,337,4.8,57.09969789,4.531722054,60.42296073,58.0060423,74.9244713,Negro Leaguer,2.307418398,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
763,oneil01buc,Buck O'Neil,NLB,1937,1948,337,2.4,45.92145015,37.46223565,64.95468278,85.80060423,7.250755287,Negro Leaguer,1.153709199,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
764,ward-01pin,Pinky Ward,NLB,1924,1932,332,3.4,33.5347432,98.79154079,35.64954683,40.78549849,14.80362538,Negro Leaguer,1.659036145,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
765,willi01hen,Henry Williams,NLB,1923,1937,329,0.8,47.43202417,9.365558912,64.65256798,41.3897281,51.96374622,Negro Leaguer,0.393920973,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
766,mason01cha,Charlie Mason,NLB,1923,1932,327,4.8,73.71601208,57.09969789,84.29003021,67.67371601,7.854984894,Negro Leaguer,2.377981651,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
767,johns01cla,Claude Johnson,NLB,1922,1930,325,4.0,54.38066465,90.63444109,34.13897281,16.918429,54.07854985,Negro Leaguer,1.993846154,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
768,jacks01ric,Dick Jackson,NLB,1924,1929,316,2.8,23.26283988,4.833836858,51.96374622,71.90332326,90.33232628,Negro Leaguer,1.435443038,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
769,jones02wil,Willie Jones,NLB,1923,1929,312,-1.1,19.63746224,24.16918429,20.84592145,9.365558912,47.12990937,Negro Leaguer,-0.571153846,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
770,russ-01pyt,Pythias Russ,NLB,1925,1929,311,13.6,84.89425982,22.65861027,68.88217523,92.74924471,91.23867069,Negro Leaguer,7.084244373,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
771,dalla01egg,Eggie Dallard,NLB,1924,1932,310,1.0,17.52265861,95.16616314,41.3897281,52.26586103,41.3897281,Negro Leaguer,0.522580645,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
772,coope01ant,Anthony Cooper,NLB,1928,1941,307,-0.7,13.59516616,18.12688822,15.10574018,30.81570997,75.52870091,Negro Leaguer,-0.369381107,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
773,patte01pat,Pat Patterson,NLB,1934,1947,303,7.5,88.82175227,15.10574018,84.89425982,89.42598187,52.26586103,Negro Leaguer,4.00990099,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
774,alfon01ang,Ángel Alfonso,NLB,1924,1930,302,5.7,53.17220544,90.93655589,75.2265861,57.40181269,73.41389728,Negro Leaguer,3.057615894,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
775,strat01fel,Felton Stratton,NLB,1923,1933,300,-0.7,10.57401813,4.229607251,31.72205438,48.03625378,79.15407855,Negro Leaguer,-0.378,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
776,souel01her,Herb Souell,NLB,1940,1948,297,4.9,72.50755287,23.86706949,46.22356495,82.47734139,27.49244713,Negro Leaguer,2.672727273,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
777,pryor01and,Anderson Pryor,NLB,1923,1933,295,1.2,34.44108761,89.12386707,42.90030211,46.52567976,24.16918429,Negro Leaguer,0.658983051,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
778,reese01joh,John Reese,NLB,1920,1931,295,-2.1,4.833836858,55.58912387,17.22054381,75.83081571,76.43504532,Negro Leaguer,-1.153220339,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
779,corre01fra,Francisco Correa,NLB,1926,1936,294,1.6,26.28398792,7.854984894,30.81570997,27.49244713,84.29003021,Negro Leaguer,0.881632653,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
780,mille01bob,Bob Miller,NLB,1924,1932,294,2.4,37.16012085,69.18429003,41.9939577,24.7734139,70.09063444,Negro Leaguer,1.32244898,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
781,robin01nei,Neil Robinson,NLB,1930,1948,291,8.9,81.87311178,74.6223565,92.14501511,50.75528701,80.36253776,Negro Leaguer,4.954639175,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
782,perez01jos,José Pérez,NLB,1923,1929,290,0.5,22.05438066,98.48942598,10.27190332,8.157099698,48.33836858,Negro Leaguer,0.279310345,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
783,hayes01joh,Johnny Hayes,NLB,1934,1948,288,2.0,29.00302115,93.65558912,30.51359517,5.135951662,75.83081571,Negro Leaguer,1.125,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
784,johns01geo,George Johnson,NLB,1923,1928,286,1.9,60.42296073,40.18126888,80.06042296,61.63141994,8.459214502,Negro Leaguer,1.076223776,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
785,davis01sau,Saul Davis,NLB,1925,1934,285,-1.0,18.42900302,5.740181269,25.98187311,49.24471299,42.29607251,Negro Leaguer,-0.568421053,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
786,locke01les,Lester Lockett,NLB,1937,1948,285,7.2,85.49848943,18.73111782,76.73716012,80.06042296,95.46827795,Negro Leaguer,4.092631579,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
787,lyons01jim,Jimmie Lyons,NLB,1920,1932,283,12.2,82.17522659,48.64048338,77.03927492,98.48942598,97.28096677,Negro Leaguer,6.983745583,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
788,orang01gra,Grady Orange,NLB,1925,1930,283,-0.1,14.19939577,12.99093656,21.14803625,31.11782477,88.51963746,Negro Leaguer,-0.057243816,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
789,rojo-01jul,Julio Rojo,NLB,1923,1929,278,2.9,51.96374622,29.00302115,40.78549849,84.89425982,70.99697885,Negro Leaguer,1.689928058,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
790,britt01geo,George Britt,NLB,1920,1944,277,2.3,58.91238671,39.27492447,27.49244713,12.08459215,54.98489426,Negro Leaguer,1.345126354,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
791,cash-01bil,Bill Cash,NLB,1943,1948,277,3.8,50.1510574,73.11178248,63.74622356,57.09969789,87.61329305,Negro Leaguer,2.222382671,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
792,grant01ler,Leroy Grant,NLB,1920,1924,277,-1.3,15.70996979,52.87009063,19.63746224,8.459214502,5.135951662,Negro Leaguer,-0.760288809,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
793,easte01how,Howard Easterling,NLB,1937,1946,275,8.8,89.72809668,20.84592145,86.10271903,96.97885196,80.96676737,Negro Leaguer,5.184,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
794,oms--01ale,Alejandro Oms,NLB,1923,1935,275,10.0,82.77945619,81.26888218,90.03021148,67.37160121,35.04531722,Negro Leaguer,5.890909091,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
795,lowe-01kid,Kid Lowe,NLB,1921,1930,273,1.9,59.51661631,44.10876133,19.03323263,19.63746224,69.78851964,Negro Leaguer,1.127472527,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
796,abreu01euf,Eufemio Abreu,NLB,1920,1925,271,-1.1,18.73111782,43.50453172,29.30513595,17.22054381,11.48036254,Negro Leaguer,-0.657564576,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
797,lopez01can,Cando López,NLB,1926,1939,269,2.7,55.28700906,11.48036254,32.9305136,14.50151057,92.74924471,Negro Leaguer,1.626022305,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
798,marti01rab,Rabbit Martínez,NLB,1935,1947,269,0.6,8.157099698,58.0060423,12.99093656,33.83685801,89.72809668,Negro Leaguer,0.36133829,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
799,owens01dew,Dewitt Owens,NLB,1926,1930,269,-2.2,20.24169184,6.042296073,2.114803625,7.552870091,35.64954683,Negro Leaguer,-1.324907063,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
800,irvin01mon,Monte Irvin,NLB,1938,1948,268,10.5,98.48942598,51.66163142,95.77039275,63.74622356,73.71601208,Negro Leaguer,6.347014925,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
801,turne01coo,Cool Turner,NLB,1923,1932,267,2.5,41.3897281,35.34743202,30.21148036,20.54380665,82.77945619,Negro Leaguer,1.516853933,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
802,davis01che,Johnny Davis,NLB,1940,1948,264,6.7,78.54984894,85.80060423,91.8429003,25.67975831,41.9939577,Negro Leaguer,4.111363636,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
803,andre01jab,Jabbo Andrews,NLB,1930,1942,263,4.6,84.59214502,22.05438066,88.82175227,45.61933535,69.18429003,Negro Leaguer,2.833460076,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
804,holtz01edd,Eddie Holtz,NLB,1920,1924,262,-3.6,11.17824773,45.92145015,11.17824773,26.28398792,25.0755287,Negro Leaguer,-2.225954198,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
805,wilso01dan,Dan Wilson,NLB,1936,1947,262,2.7,64.65256798,58.6102719,44.71299094,94.25981873,18.42900302,Negro Leaguer,1.669465649,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
806,casey01mic,Mickey Casey,NLB,1932,1942,260,-0.6,30.21148036,63.14199396,5.740181269,8.761329305,43.20241692,Negro Leaguer,-0.373846154,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
807,cummi01cha,Chance Cummings,NLB,1923,1928,260,-1.8,22.35649547,34.44108761,1.812688822,36.25377644,16.6163142,Negro Leaguer,-1.121538462,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
808,clark01mor,Morten Clark,NLB,1920,1923,259,1.0,29.60725076,78.85196375,29.00302115,61.93353474,17.82477341,Negro Leaguer,0.625482625,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
809,guerr01mar,Marcelino Guerra,NLB,1920,1924,257,2.2,32.02416918,67.37160121,61.32930514,83.98791541,16.3141994,Negro Leaguer,1.386770428,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
810,rios-01mat,Matías Ríos,NLB,1920,1924,256,-0.1,12.99093656,47.12990937,14.50151057,29.30513595,51.35951662,Negro Leaguer,-0.06328125,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
811,mcado01tul,Tullie McAdoo,NLB,1920,1924,253,-2.3,11.48036254,91.8429003,42.59818731,36.55589124,5.438066465,Negro Leaguer,-1.472727273,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
812,austi01fra,Frank Austin,NLB,1944,1948,251,10.5,97.58308157,25.0755287,60.72507553,59.21450151,98.18731118,Negro Leaguer,6.77689243,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
813,dukes01tom,Tommie Dukes,NLB,1928,1945,250,3.5,72.20543807,55.28700906,66.16314199,41.08761329,26.88821752,Negro Leaguer,2.268,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
814,willi01nis,Nish Williams,NLB,1930,1939,250,0.6,47.73413897,56.79758308,26.88821752,7.854984894,51.05740181,Negro Leaguer,0.3888,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
815,black01hen,Henry Blackmon,NLB,1920,1924,248,5.8,48.03625378,26.58610272,59.21450151,32.32628399,99.09365559,Negro Leaguer,3.788709677,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
816,burne01tex,Tex Burnett,NLB,1922,1941,248,-1.1,22.96072508,69.78851964,2.719033233,23.56495468,20.84592145,Negro Leaguer,-0.718548387,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
817,hubba01jes,Jesse Hubbard,NLB,1923,1934,246,4.1,76.73716012,80.66465257,90.33232628,95.77039275,59.81873112,Negro Leaguer,2.7,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
818,dandr01ray,Ray Dandridge,NLB,1933,1944,245,4.3,90.33232628,11.17824773,63.14199396,79.15407855,70.69486405,Negro Leaguer,2.843265306,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
819,petwa01bru,Bruce Petway,NLB,1920,1925,245,0.1,33.83685801,46.22356495,20.54380665,22.05438066,48.03625378,Negro Leaguer,0.066122449,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
820,parke01tom,Tom Parker,NLB,1931,1948,241,1.8,91.23867069,8.157099698,79.15407855,45.92145015,16.01208459,Negro Leaguer,1.209958506,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
821,watki01mur,Murray Watkins,NLB,1942,1948,241,0.2,15.10574018,38.67069486,3.927492447,42.59818731,93.35347432,Negro Leaguer,0.134439834,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
822,denni01doc,Doc Dennis,NLB,1943,1948,240,-1.4,36.55589124,26.88821752,54.38066465,11.78247734,3.021148036,Negro Leaguer,-0.945,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
823,gurle01ear,Earl Gurley,NLB,1922,1932,239,3.2,64.95468278,52.26586103,83.081571,49.54682779,50.45317221,Negro Leaguer,2.169037657,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
824,harri01cur,Curtis Harris,NLB,1932,1940,237,0.6,66.16314199,16.3141994,48.94259819,28.09667674,60.12084592,Negro Leaguer,0.410126582,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
825,binde01jim,Jimmy Binder,NLB,1930,1937,236,1.1,28.39879154,15.70996979,10.57401813,34.44108761,86.10271903,Negro Leaguer,0.755084746,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
826,marti01sta,Stack Martin,NLB,1925,1928,233,2.8,66.7673716,1.510574018,78.54984894,83.081571,21.14803625,Negro Leaguer,1.946781116,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
827,wrigh01zol,Zollie Wright,NLB,1932,1941,230,3.5,71.60120846,92.74924471,67.97583082,39.57703927,48.64048338,Negro Leaguer,2.465217391,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
828,marsh02jac,Jack Marshall,NLB,1926,1944,229,2.8,35.34743202,85.19637462,22.35649547,16.6163142,63.74622356,Negro Leaguer,1.980786026,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
829,stron01ted,Ted Strong,NLB,1937,1948,228,10.3,95.77039275,96.67673716,94.86404834,74.01812689,79.45619335,Negro Leaguer,7.318421053,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
830,mille01per,Percy Miller,NLB,1921,1937,227,0.7,29.90936556,49.8489426,77.64350453,64.04833837,23.26283988,Negro Leaguer,0.499559471,Pitcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
831,willi01jes,Jesse Williams,NLB,1939,1945,227,7.3,65.25679758,81.57099698,60.12084592,80.66465257,94.56193353,Negro Leaguer,5.20969163,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
832,barne01joh,John Barnes,NLB,1922,1931,226,-0.6,21.75226586,42.29607251,26.58610272,4.229607251,53.17220544,Negro Leaguer,-0.430088496,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
833,jimen01bie,Bienvenido Jiménez,NLB,1920,1929,224,4.0,31.72205438,93.95770393,36.85800604,75.2265861,91.5407855,Negro Leaguer,2.892857143,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
834,bankh01fre,Fred Bankhead,NLB,1937,1948,221,2.7,39.87915408,76.73716012,38.67069486,66.7673716,71.90332326,Negro Leaguer,1.97918552,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
835,daven01llo,Lloyd Davenport,NLB,1935,1945,220,5.6,81.26888218,60.12084592,62.83987915,56.49546828,83.3836858,Negro Leaguer,4.123636364,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
836,harve01bob,Bob Harvey,NLB,1943,1948,220,3.7,93.35347432,48.03625378,73.41389728,37.76435045,21.45015106,Negro Leaguer,2.724545455,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
837,ruffi01leo,Leon Ruffin,NLB,1935,1946,220,-3.2,3.021148036,34.13897281,3.021148036,12.68882175,67.37160121,Negro Leaguer,-2.356363636,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
838,shepp01ray,Ray Sheppard,NLB,1924,1932,217,1.9,56.19335347,14.50151057,64.35045317,70.09063444,64.35045317,Negro Leaguer,1.41843318,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
839,spear01cly,Clyde Spearman,NLB,1935,1946,217,1.9,54.68277946,86.40483384,39.87915408,84.29003021,23.86706949,Negro Leaguer,1.41843318,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
840,dudle01doc,Doc Dudley,NLB,1920,1923,216,2.6,70.09063444,66.16314199,79.45619335,88.51963746,4.531722054,Negro Leaguer,1.95,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
841,perez01jav,Javier Pérez,NLB,1934,1945,216,1.7,28.09667674,40.78549849,22.05438066,45.01510574,86.70694864,Negro Leaguer,1.275,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
842,campa01roy,Roy Campanella,NLB,1937,1945,215,6.1,97.28096677,56.49546828,93.95770393,73.11178248,51.66163142,Negro Leaguer,4.59627907,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
843,mchas01jul,J. C. McHaskell,NLB,1927,1929,215,-4.0,6.042296073,25.98187311,6.64652568,12.38670695,11.78247734,Negro Leaguer,-3.013953488,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
844,finle01tom,Tom Finley,NLB,1924,1932,214,-1.8,35.04531722,42.90030211,66.7673716,25.0755287,0.0,Negro Leaguer,-1.362616822,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
845,whatl01dav,David Whatley,NLB,1937,1944,212,5.1,96.07250755,16.6163142,66.4652568,86.40483384,43.80664653,Negro Leaguer,3.897169811,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
846,donal01joh,John Donaldson,NLB,1920,1924,211,3.2,68.88217523,12.08459215,48.03625378,51.96374622,27.79456193,Negro Leaguer,2.456872038,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
847,green02joe,Joe Greene,NLB,1932,1948,209,4.3,49.8489426,99.6978852,93.05135952,97.58308157,59.51661631,Negro Leaguer,3.333014354,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
848,singe01orv,Orville Singer,NLB,1923,1932,207,4.1,90.93655589,13.59516616,57.09969789,69.18429003,77.64350453,Negro Leaguer,3.208695652,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
849,hyde-01cow,Cowan Hyde,NLB,1927,1948,206,1.9,67.0694864,3.32326284,58.0060423,99.6978852,74.32024169,Negro Leaguer,1.494174757,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
850,burba01bud,Buddy Burbage,NLB,1929,1943,204,1.2,72.80966767,70.69486405,70.39274924,89.72809668,6.64652568,Negro Leaguer,0.952941176,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
851,monta01est,Esteban Montalvo,NLB,1923,1928,204,2.9,53.47432024,84.89425982,94.56193353,50.45317221,3.927492447,Negro Leaguer,2.302941176,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
852,kenna01dan,Dan Kennard,NLB,1920,1925,202,3.3,68.58006042,50.45317221,87.31117825,39.27492447,64.04833837,Negro Leaguer,2.646534653,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
853,brook01ame,Ameal Brooks,NLB,1929,1947,200,0.7,50.45317221,83.6858006,89.72809668,46.82779456,10.27190332,Negro Leaguer,0.567,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
854,isrea01cla,Clarence Isreal,NLB,1940,1947,198,0.3,21.14803625,77.03927492,33.5347432,58.6102719,55.58912387,Negro Leaguer,0.245454545,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
855,hill-01joh,Johnson Hill,NLB,1921,1927,197,2.1,27.49244713,9.667673716,78.85196375,18.12688822,87.00906344,Negro Leaguer,1.726903553,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
856,page-01ted,Ted Page,NLB,1926,1937,197,1.3,57.40181269,86.10271903,39.27492447,76.43504532,36.85800604,Negro Leaguer,1.069035533,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
857,simms01bil,Willie Simms,NLB,1937,1943,197,-0.6,24.47129909,81.87311178,56.19335347,64.35045317,3.32326284,Negro Leaguer,-0.493401015,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
858,willi01ger,Gerard Williams,NLB,1922,1924,196,1.6,39.27492447,76.13293051,32.32628399,55.89123867,68.88217523,Negro Leaguer,1.32244898,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
859,hardy01pau,Paul Hardy,NLB,1932,1943,195,0.3,19.93957704,59.81873112,18.42900302,35.34743202,80.66465257,Negro Leaguer,0.249230769,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
860,ray--01ott,Otto Ray,NLB,1920,1924,195,1.4,61.32930514,54.07854985,82.47734139,94.86404834,1.812688822,Negro Leaguer,1.163076923,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
